Mes,NomeBeneficio,Valor
January,JUAZEIRO                                          -BA
January,
January,FPM   - FUNDO DE PARTICIPACAO DOS MUNICIPIOS
January,DATA                PARCELA                                   VALOR DISTRIBUIDO
January,
January,"10.01.2023        PARCELA DE IPI                                    598.961,39C"
January,"                  PARCELA DE IR                                   5.519.124,97C"
January,"                  RETENCAO PASEP                                     61.180,85D"
January,"                  RFB-PREV-PARC60                                   516.898,31D"
January,"                  DEDUCAO SAUDE                                     917.712,94D"
January,"                  DEDUCAO FUNDEB                                  1.223.617,25D"
January,"                  TOTAL NA DATA                                   3.398.677,01C"
January,
January,"20.01.2023        PARCELA DE IPI                                    297.018,93C"
January,"                  PARCELA DE IR                                   2.063.568,58C"
January,"                  RETENCAO PASEP                                     23.605,85D"
January,"                  DEDUCAO SAUDE                                     354.088,11D"
January,"                  DEDUCAO FUNDEB                                    472.117,49D"
January,"                  TOTAL NA DATA                                   1.510.776,06C"
January,
January,"30.01.2023        PARCELA DE IPI                                    160.477,77C"
January,"                  PARCELA DE IR                                   5.292.570,42C"
January,"                  RETENCAO PASEP                                     54.530,46D"
January,"                  DEDUCAO SAUDE                                     817.957,22D"
January,"                  DEDUCAO FUNDEB                                  1.090.609,62D"
January,"                  TOTAL NA DATA                                   3.489.950,89C"
January,
January,TOTAL POR PARCELA / NATUREZA
January,
January,"                  PARCELA DE IPI                                  1.056.458,09C"
January,"                  PARCELA DE IR                                  12.875.263,97C"
January,"                  RETENCAO PASEP                                    139.317,16D"
January,"                  RFB-PREV-PARC60                                   516.898,31D"
January,"                  DEDUCAO SAUDE                                   2.089.758,27D"
January,"                  DEDUCAO FUNDEB                                  2.786.344,36D"
January,
January,"                  DEBITO FUNDO                                    5.532.318,10D"
January,"                  CREDITO FUNDO                                  13.931.722,06C"
January,
January,TOTAL DISTRIBUIDO NO PERIODO
January,
January,"                  DEBITO BENEF.                                   5.532.318,10D"
January,"                  CREDITO BENEF.                                 13.931.722,06C"
February,JUAZEIRO                                          -BA
February,
February,FPM   - FUNDO DE PARTICIPACAO DOS MUNICIPIOS
