Mes,NomeBeneficio,Valor
January,MARAU                                             -BA
January,
January,FPM   - FUNDO DE PARTICIPACAO DOS MUNICIPIOS
January,DATA                PARCELA                                   VALOR DISTRIBUIDO
January,
January,"10.01.2023        PARCELA DE IPI                                    136.912,35C"
January,"                  PARCELA DE IR                                   1.261.577,78C"
January,"                  RETENCAO PASEP                                     13.984,89D"
January,"                  RFB-PREV-PARC60                                   114.356,64D"
January,"                  DEDUCAO SAUDE                                     209.773,51D"
January,"                  DEDUCAO FUNDEB                                    279.698,02D"
January,"                  TOTAL NA DATA                                     780.677,07C"
January,
January,"20.01.2023        PARCELA DE IPI                                     67.812,12C"
January,"                  PARCELA DE IR                                     471.131,47C"
January,"                  RETENCAO PASEP                                      5.389,43D"
January,"                  DEDUCAO SAUDE                                      80.841,53D"
January,"                  DEDUCAO FUNDEB                                    107.788,71D"
January,"                  TOTAL NA DATA                                     344.923,92C"
January,
January,"30.01.2023        PARCELA DE IPI                                     30.923,14C"
January,"                  PARCELA DE IR                                   1.019.847,84C"
January,"                  RETENCAO PASEP                                     10.507,70D"
January,"                  DEDUCAO SAUDE                                     157.615,64D"
January,"                  DEDUCAO FUNDEB                                    210.154,18D"
January,"                  TOTAL NA DATA                                     672.493,46C"
January,
January,TOTAL POR PARCELA / NATUREZA
January,
January,"                  PARCELA DE IPI                                    235.647,61C"
January,"                  PARCELA DE IR                                   2.752.557,09C"
January,"                  RETENCAO PASEP                                     29.882,02D"
January,"                  RFB-PREV-PARC60                                   114.356,64D"
January,"                  DEDUCAO SAUDE                                     448.230,68D"
January,"                  DEDUCAO FUNDEB                                    597.640,91D"
January,
January,"                  DEBITO FUNDO                                    1.190.110,25D"
January,"                  CREDITO FUNDO                                   2.988.204,70C"
January,
January,TOTAL DISTRIBUIDO NO PERIODO
January,
January,"                  DEBITO BENEF.                                   1.190.110,25D"
January,"                  CREDITO BENEF.                                  2.988.204,70C"
February,MARAU                                             -BA
February,
February,FPM   - FUNDO DE PARTICIPACAO DOS MUNICIPIOS
February,DATA                PARCELA                                   VALOR DISTRIBUIDO
February,
February,"10.02.2023        PARCELA DE IPI                                    109.348,00C"
February,"                  PARCELA DE IR                                   2.578.620,80C"
February,"                  RETENCAO PASEP                                     26.879,68D"
February,"                  RFB-PREV-PARC60                                   114.870,83D"
February,"                  DEDUCAO SAUDE                                     403.195,32D"
February,"                  DEDUCAO FUNDEB                                    537.593,76D"
February,"                  TOTAL NA DATA                                   1.605.429,21C"
February,
February,"17.02.2023        PARCELA DE IPI                                     19.872,30C"
February,"                  PARCELA DE IR                                     238.885,84C"
February,"                  RETENCAO PASEP                                      2.587,57D"
February,"                  DEDUCAO SAUDE                                      38.813,71D"
February,"                  DEDUCAO FUNDEB                                     51.751,62D"
February,"                  TOTAL NA DATA                                     165.605,24C"
February,
February,"28.02.2023        PARCELA DE IPI                                     14.603,35C"
February,"                  PARCELA DE IR                                     627.019,51C"
February,"                  RETENCAO PASEP                                      6.416,22D"
February,"                  DEDUCAO SAUDE                                      96.243,42D"
