Mes,NomeBeneficio,Valor
January,PAULO AFONSO                                      -BA
January,
January,FPM   - FUNDO DE PARTICIPACAO DOS MUNICIPIOS
January,DATA                PARCELA                                   VALOR DISTRIBUIDO
January,
January,"10.01.2023        PARCELA DE IPI                                    332.501,42C"
January,"                  PARCELA DE IR                                   3.063.831,75C"
January,"                  RETENCAO PASEP                                     33.963,32D"
January,"                  DEDUCAO SAUDE                                     509.449,97D"
January,"                  DEDUCAO FUNDEB                                    679.266,63D"
January,"                  TOTAL NA DATA                                   2.173.653,25C"
January,
January,"20.01.2023        PARCELA DE IPI                                    164.686,58C"
January,"                  PARCELA DE IR                                   1.144.176,42C"
January,"                  RETENCAO PASEP                                     13.088,62D"
January,"                  RFB-RET DARF                                      131.992,27D"
January,"                  DEDUCAO SAUDE                                     196.329,44D"
January,"                  DEDUCAO FUNDEB                                    261.772,59D"
January,"                  TOTAL NA DATA                                     705.680,08C"
January,
January,"30.01.2023        PARCELA DE IPI                                     87.615,57C"
January,"                  PARCELA DE IR                                   2.889.568,88C"
January,"                  RETENCAO PASEP                                     29.771,83D"
January,"                  DEDUCAO SAUDE                                     446.577,66D"
January,"                  DEDUCAO FUNDEB                                    595.436,88D"
January,"                  TOTAL NA DATA                                   1.905.398,08C"
January,
January,TOTAL POR PARCELA / NATUREZA
January,
January,"                  PARCELA DE IPI                                    584.803,57C"
January,"                  PARCELA DE IR                                   7.097.577,05C"
January,"                  RETENCAO PASEP                                     76.823,77D"
January,"                  RFB-RET DARF                                      131.992,27D"
January,"                  DEDUCAO SAUDE                                   1.152.357,07D"
January,"                  DEDUCAO FUNDEB                                  1.536.476,10D"
January,
January,"                  DEBITO FUNDO                                    2.897.649,21D"
January,"                  CREDITO FUNDO                                   7.682.380,62C"
January,
January,TOTAL DISTRIBUIDO NO PERIODO
January,
January,"                  DEBITO BENEF.                                   2.897.649,21D"
January,"                  CREDITO BENEF.                                  7.682.380,62C"
February,PAULO AFONSO                                      -BA
February,
February,FPM   - FUNDO DE PARTICIPACAO DOS MUNICIPIOS
February,DATA                PARCELA                                   VALOR DISTRIBUIDO
February,
February,"10.02.2023        PARCELA DE IPI                                    309.819,33C"
February,"                  PARCELA DE IR                                   7.306.092,28C"
February,"                  RETENCAO PASEP                                     76.159,11D"
February,"                  RFB-PREV-PARC60                                   313.699,66D"
February,"                  DEDUCAO SAUDE                                   1.142.386,73D"
February,"                  DEDUCAO FUNDEB                                  1.523.182,31D"
February,"                  TOTAL NA DATA                                   4.560.483,80C"
February,
February,"17.02.2023        PARCELA DE IPI                                     56.304,85C"
February,"                  PARCELA DE IR                                     676.843,21C"
February,"                  RETENCAO PASEP                                      7.331,47D"
February,"                  DEDUCAO SAUDE                                     109.972,20D"
February,"                  DEDUCAO FUNDEB                                    146.629,61D"
February,"                  TOTAL NA DATA                                     469.214,78C"
February,
February,"28.02.2023        PARCELA DE IPI                                     41.376,15C"
February,"                  PARCELA DE IR                                   1.776.555,29C"
February,"                  RETENCAO PASEP                                     18.179,31D"
February,"                  DEDUCAO SAUDE                                     272.689,71D"
February,"                  DEDUCAO FUNDEB                                    363.586,28D"
February,"                  TOTAL NA DATA                                   1.163.476,14C"
February,
February,TOTAL POR PARCELA / NATUREZA
February,
February,"                  PARCELA DE IPI                                    407.500,33C"
February,"                  PARCELA DE IR                                   9.759.490,78C"
February,"                  RETENCAO PASEP                                    101.669,89D"
February,"                  RFB-PREV-PARC60                                   313.699,66D"
February,"                  DEDUCAO SAUDE                                   1.525.048,64D"
February,"                  DEDUCAO FUNDEB                                  2.033.398,20D"
February,
February,"                  DEBITO FUNDO                                    3.973.816,39D"
February,"                  CREDITO FUNDO                                  10.166.991,11C"
February,
February,TOTAL DISTRIBUIDO NO PERIODO
February,
February,"                  DEBITO BENEF.                                   3.973.816,39D"
February,"                  CREDITO BENEF.                                 10.166.991,11C"
March,PAULO AFONSO                                      -BA
March,
March,FPM   - FUNDO DE PARTICIPACAO DOS MUNICIPIOS
March,DATA                PARCELA                                   VALOR DISTRIBUIDO
March,
March,"10.03.2023        PARCELA DE IPI                                    349.450,92C"
March,"                  PARCELA DE IR                                   2.838.954,54C"
March,"                  RETENCAO PASEP                                     31.884,04D"
March,"                  RFB-PREV-PARC60                                   315.819,57D"
March,"                  DEDUCAO SAUDE                                     478.260,81D"
March,"                  DEDUCAO FUNDEB                                    637.681,08D"
March,"                  TOTAL NA DATA                                   1.724.759,96C"
March,
March,"20.03.2023        PARCELA DE IPI                                     70.242,09C"
March,"                  PARCELA DE IR                                     632.600,55C"
March,"                  RETENCAO PASEP                                      7.028,42D"
March,"                  DEDUCAO SAUDE                                     105.426,39D"
March,"                  DEDUCAO FUNDEB                                    140.568,52D"
March,"                  TOTAL NA DATA                                     449.819,31C"
March,
March,"30.03.2023        PARCELA DE IPI                                     85.327,51C"
March,"                  PARCELA DE IR                                   2.243.039,26C"
March,"                  RETENCAO PASEP                                     23.283,66D"
March,"                  DEDUCAO SAUDE                                     349.255,00D"
March,"                  DEDUCAO FUNDEB                                    465.673,35D"
March,"                  TOTAL NA DATA                                   1.490.154,76C"
March,
March,TOTAL POR PARCELA / NATUREZA
March,
